date,account,trades_count,net_pnl,avg_pnl,total_volume,profitable_trades,win_rate,profitable_day,value,classification,sentiment_numeric
2025-05-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,202,12814.7703,63.4395,365851.66,126,0.6237623762376238,1,,,
2025-05-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,56,177.0497,3.1616,18551.42,34,0.6071428571428571,1,,,
2025-05-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,19,562.1943,29.5892,64289.35,19,1.0,1,,,
2025-05-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,25,-132.8813,-5.3153,14666.43,10,0.4,0,,,
2025-05-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,101,28212.0984,279.3277,481987.46,101,1.0,1,,,
2025-05-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,34,0.0,0.0,86259.65,0,0.0,0,,,
2025-05-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,17,41.4798,2.44,17457.45,11,0.6470588235294118,1,,,
2025-05-04,0x8477e447846c758f5a675856001ea72298fd9cb5,4,0.0,0.0,2498.98,0,0.0,0,,,
2025-05-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,8,2400.0,300.0,333099.99,1,0.125,1,,,
2025-05-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,5,611.4935,122.2987,102303.13,5,1.0,1,,,
2025-05-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,90,1113.7612,12.3751,100509.71,27,0.3,1,,,
2025-06-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,80,114.6842,1.4336,6566.03,21,0.2625,1,,,
2025-06-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,84,559.6439,6.6624,34855.47,17,0.20238095238095238,1,,,
2025-06-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,32,3575.4424,111.7326,343551.17,14,0.4375,1,,,
2025-06-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,25,0.0,0.0,72771.21,0,0.0,0,,,
2025-06-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,1260.8326,1260.8326,12912.0,1,1.0,1,,,
2025-06-01,0x8477e447846c758f5a675856001ea72298fd9cb5,266,272.1315,1.0231,65659.13,8,0.03007518796992481,1,,,
2025-06-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,85,281.4507,3.3112,20211.98,28,0.32941176470588235,1,,,
2025-06-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45,358.8771,7.975,65416.7,17,0.37777777777777777,1,,,
2025-06-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,61,-639.3511,-10.4812,228757.24,35,0.5737704918032787,0,,,
2025-06-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,63,922.6724,14.6456,26120.86,15,0.23809523809523808,1,,,
2025-06-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,10,440.7531,44.0753,300413.94,4,0.4,1,,,
2025-06-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,73,2055.5389,28.1581,341318.58,20,0.273972602739726,1,,,
2025-06-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,17,0.0,0.0,7999.76,0,0.0,0,,,
2025-06-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,167,71.7736,0.4298,314161.67,39,0.23353293413173654,1,,,
2025-06-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,806,2780.1354,3.4493,577728.76,274,0.3399503722084367,1,,,
2025-06-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,419,51100.9475,121.9593,677553.7,355,0.847255369928401,1,,,
2025-06-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,12,0.0,0.0,132000.0,0,0.0,0,,,
2025-06-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,29,1212.4527,41.8087,39537.66,26,0.896551724137931,1,,,
2025-06-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,21,291.4693,13.8795,17989.23,13,0.6190476190476191,1,,,
2025-06-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,15,279.152,18.6101,19309.91,11,0.7333333333333333,1,,,
2025-06-03,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,37,600.0089,16.2165,51825.01,26,0.7027027027027027,1,,,
2025-06-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,12,102.9265,8.5772,8915.96,6,0.5,1,,,
2025-06-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,14,1018.0134,72.7152,109143.02,4,0.2857142857142857,1,,,
2025-06-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,37,3069.1963,82.9513,643192.97,10,0.2702702702702703,1,,,
2025-06-03,0x8477e447846c758f5a675856001ea72298fd9cb5,7,0.0,0.0,773.73,0,0.0,0,,,
2025-06-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,66,698.037,10.5763,125778.96,29,0.4393939393939394,1,,,
2025-06-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,375,5348.9895,14.264,4886690.06,228,0.608,1,,,
2025-06-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,71,0.0,0.0,702888.43,0,0.0,0,,,
2025-06-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,16,0.0,0.0,38934.55,0,0.0,0,,,
2025-06-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,88,601.4866,6.8351,123746.02,37,0.42045454545454547,1,,,
2025-06-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,74,-476.7706,-6.4428,28676.8,27,0.36486486486486486,0,,,
2025-06-04,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19,0.0,0.0,39996.37,0,0.0,0,,,
2025-06-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,66,10714.4878,162.3407,138080.74,19,0.2878787878787879,1,,,
2025-06-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,21,0.0,0.0,64267.25,0,0.0,0,,,
2025-06-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,15,-1400.5515,-93.3701,9920.72,4,0.26666666666666666,0,,,
2025-06-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,103,0.0,0.0,567374.57,0,0.0,0,,,
2025-06-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,0.0,0.0,179973.59,0,0.0,0,,,
2025-06-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,22,207.9835,9.4538,30469.59,10,0.45454545454545453,1,,,
2025-06-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,39,3370.8586,86.4323,154160.34,36,0.9230769230769231,1,,,
2025-06-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,12,2400.3247,200.0271,155460.22,6,0.5,1,,,
2025-06-04,0x8477e447846c758f5a675856001ea72298fd9cb5,28,67.0808,2.3957,12423.32,4,0.14285714285714285,1,,,
2025-06-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,25,254.0932,10.1637,477594.31,17,0.68,1,,,
2025-06-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,499,1026.7359,2.0576,1366979.39,172,0.34468937875751504,1,,,
2025-06-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,114,1828.7772,16.0419,237329.68,33,0.2894736842105263,1,,,
2025-07-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,103,267.8462,2.6004,10681.19,72,0.6990291262135923,1,,,
2025-07-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,40,289.2579,7.2314,52479.39,31,0.775,1,,,
2025-07-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,39,0.0,0.0,473733.88,0,0.0,0,,,
2025-07-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,232,11206.7062,48.3048,633196.38,221,0.9525862068965517,1,,,
2025-07-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,0.0,0.0,5768.6,0,0.0,0,,,
2025-07-01,0x8477e447846c758f5a675856001ea72298fd9cb5,222,4334.4172,19.5244,137318.66,161,0.7252252252252253,1,,,
2025-07-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,54,932.4458,17.2675,32228.93,36,0.6666666666666666,1,,,
2025-07-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,149,-1145.9244,-7.6908,318137.39,6,0.040268456375838924,0,,,
2025-07-02,0x430f09841d65beb3f27765503d0f850b8bce7713,93,5615.0521,60.3769,417119.94,24,0.25806451612903225,1,,,
2025-07-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,17,126.113,7.4184,4899.89,14,0.8235294117647058,1,,,
2025-07-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,27,3691.3088,136.7151,526723.87,9,0.3333333333333333,1,,,
2025-07-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,54,0.0,0.0,41737.45,0,0.0,0,,,
2025-07-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,58,2648.4508,45.6629,231829.37,41,0.7068965517241379,1,,,
2025-07-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,9,0.0,0.0,5999.86,0,0.0,0,,,
2025-07-02,0x8477e447846c758f5a675856001ea72298fd9cb5,6,0.0,0.0,1662.92,0,0.0,0,,,
2025-07-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2,0.0,0.0,92000.0,0,0.0,0,,,
2025-07-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,787,6119.3778,7.7756,1376937.75,202,0.25667090216010163,1,,,
2025-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,143,1831.953,12.8109,153505.59,48,0.3356643356643357,1,,,
2025-07-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,125,2631.2252,21.0498,257480.58,50,0.4,1,,,
2025-07-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,37,0.0,0.0,55481.42,0,0.0,0,,,
2025-07-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,40,411.8243,10.2956,29937.28,15,0.375,1,,,
2025-07-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,3,1.1753,0.3918,2917.95,1,0.3333333333333333,1,,,
2025-07-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,62,781.6706,12.6076,28747.42,16,0.25806451612903225,1,,,
2025-07-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,57,0.0,0.0,100077.85,0,0.0,0,,,
2025-07-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,22,3273.5394,148.7972,221986.16,18,0.8181818181818182,1,,,
2025-07-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,10,0.0,0.0,4965.01,0,0.0,0,,,
2025-07-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,12,0.0,0.0,149999.77,0,0.0,0,,,
2025-07-03,0x8477e447846c758f5a675856001ea72298fd9cb5,2,9.2667,4.6334,1109.14,1,0.5,1,,,
2025-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49,0.0,0.0,141700.47,0,0.0,0,,,
2025-07-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,659,5348.6271,8.1163,12525513.26,303,0.4597875569044006,1,,,
2025-07-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,827,79773.1926,96.4609,3754930.96,562,0.6795646916565901,1,,,
2025-07-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,145,33671.9774,232.2205,1091932.12,95,0.6551724137931034,1,,,
2025-07-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,623,9142.0648,14.6743,1174974.32,318,0.5104333868378812,1,,,
2025-07-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149,-12049.3672,-80.8682,92193.25,27,0.18120805369127516,0,,,
2025-07-04,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,60,5168.38,86.1397,96622.88,20,0.3333333333333333,1,,,
2025-07-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,922,15472.1222,16.781,3320145.35,289,0.31344902386117135,1,,,
2025-07-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,48,-5651.5522,-117.7407,27343.42,7,0.14583333333333334,0,,,
2025-07-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,189,13642.6281,72.1832,1470763.94,40,0.21164021164021163,1,,,
2025-07-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,45,0.0,0.0,599973.16,0,0.0,0,,,
2025-07-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,73,-7772.0504,-106.4664,391959.07,6,0.0821917808219178,0,,,
2025-07-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,51,232.0007,4.549,50517.06,7,0.13725490196078433,1,,,
2025-07-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,51,0.0,0.0,139954.52,0,0.0,0,,,
2025-07-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,26,-4968.4879,-191.0957,197856.82,0,0.0,0,,,
2025-07-04,0x8477e447846c758f5a675856001ea72298fd9cb5,270,632.303,2.3419,499332.72,73,0.27037037037037037,1,,,
2025-07-04,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,68,3425.961,50.3818,653351.5,33,0.4852941176470588,1,,,
2025-07-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,17,0.0,0.0,38053.98,0,0.0,0,,,
2025-07-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,80,3601.4274,45.0178,137098.98,38,0.475,1,,,
2025-07-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,113,1291.15,11.4261,2671258.06,30,0.26548672566371684,1,,,
2025-07-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,146,2378.8773,16.2937,1275024.64,47,0.3219178082191781,1,,,
2025-07-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,101,9690.5063,95.9456,1416425.8,23,0.22772277227722773,1,,,
2025-07-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,386,-9593.2581,-24.853,630246.61,20,0.05181347150259067,0,,,
2025-08-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149,651.4694,4.3723,73008.96,85,0.5704697986577181,1,,,
2025-08-01,0x420ab45e0bd8863569a5efbb9c05d91f40624641,12,0.0,0.0,35601.47,0,0.0,0,,,
2025-08-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,187,1377.9896,7.3689,98159.5,59,0.3155080213903743,1,,,
2025-08-01,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,139,0.0,0.0,700570.35,0,0.0,0,,,
2025-08-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,16,0.0,0.0,308657.88,0,0.0,0,,,
2025-08-01,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,42,8668.4862,206.3925,107196.49,42,1.0,1,,,
2025-08-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,49,3710.3618,75.7217,226664.16,45,0.9183673469387755,1,,,
2025-08-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,11,0.0,0.0,23615.29,0,0.0,0,,,
2025-08-01,0x8477e447846c758f5a675856001ea72298fd9cb5,390,1303.1278,3.3414,160166.71,128,0.3282051282051282,1,,,
2025-08-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16,0.0,0.0,15118.5,0,0.0,0,,,
2025-08-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,22,1023.2751,46.5125,26414.2,21,0.9545454545454546,1,,,
2025-08-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,32,0.0,0.0,20168.09,0,0.0,0,,,
2025-08-02,0x420ab45e0bd8863569a5efbb9c05d91f40624641,5,0.0,0.0,51613.57,0,0.0,0,,,
2025-08-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,22,78.9025,3.5865,11717.3,5,0.22727272727272727,1,,,
2025-08-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,0.0,0.0,179986.01,0,0.0,0,,,
2025-08-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,235.471,117.7355,13764.55,1,0.5,1,,,
2025-08-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,5,0.0,0.0,4999.92,0,0.0,0,,,
2025-08-02,0x8477e447846c758f5a675856001ea72298fd9cb5,8,131.7533,16.4692,2639.67,7,0.875,1,,,
2025-08-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,152,0.0,0.0,269331.82,0,0.0,0,,,
2025-08-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,328,330.0399,1.0062,250781.18,96,0.2926829268292683,1,,,
2025-08-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,13,-189.4634,-14.5741,34732.86,1,0.07692307692307693,0,,,
2025-08-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,47,2099.0197,44.66,57580.5,47,1.0,1,,,
2025-08-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,35,173.8111,4.966,24438.83,14,0.4,1,,,
2025-08-03,0x420ab45e0bd8863569a5efbb9c05d91f40624641,10,9062.9246,906.2925,44504.09,10,1.0,1,,,
2025-08-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,31,119.3611,3.8504,13947.75,7,0.22580645161290322,1,,,
2025-08-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,17,0.0,0.0,120007.91,0,0.0,0,,,
2025-08-03,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,15,0.0,0.0,31798.0,0,0.0,0,,,
2025-08-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,7,0.0,0.0,3362.0,0,0.0,0,,,
2025-08-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,18,556.4805,30.9156,28328.35,17,0.9444444444444444,1,,,
2025-08-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,38,0.0,0.0,99997.82,0,0.0,0,,,
2025-08-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2,-1121.6509,-560.8255,2501.41,0,0.0,0,,,
2025-08-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,138,2923.5533,21.1852,244599.56,117,0.8478260869565217,1,,,
2025-08-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,36,5836.8743,162.1354,47463.53,36,1.0,1,,,
2025-08-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,134,2219.2624,16.5617,159554.75,52,0.3880597014925373,1,,,
2025-08-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,65,230.1033,3.5401,18193.11,24,0.36923076923076925,1,,,
2025-08-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,14,3366.4447,240.4603,142563.84,14,1.0,1,,,
2025-08-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,42,-6745.0274,-160.5959,29440.15,11,0.2619047619047619,0,,,
2025-08-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,3,221.0,73.6667,156825.0,1,0.3333333333333333,1,,,
2025-08-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,25,8727.315,349.0926,531342.91,21,0.84,1,,,
2025-08-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,148,3131.8401,21.1611,1430720.55,16,0.10810810810810811,1,,,
2025-08-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,32,409.4373,12.7949,41829.28,12,0.375,1,,,
2025-08-04,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,77,0.0,0.0,191099.99,0,0.0,0,,,
2025-08-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,43,948.8593,22.0665,48011.8,42,0.9767441860465116,1,,,
2025-08-04,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,26,246.8944,9.4959,56053.09,16,0.6153846153846154,1,,,
2025-08-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,8,0.0,0.0,149999.02,0,0.0,0,,,
2025-08-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,23,142.9916,6.217,91649.26,10,0.43478260869565216,1,,,
2025-08-04,0x8477e447846c758f5a675856001ea72298fd9cb5,46,81.0357,1.7616,38119.45,14,0.30434782608695654,1,,,
2025-08-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,1,-920.3363,-920.3363,1000.85,0,0.0,0,,,
2025-08-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,33,0.0,0.0,94574.77,0,0.0,0,,,
2025-08-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,187,936.6943,5.0091,5054069.34,77,0.4117647058823529,1,,,
2025-08-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,167,11735.321,70.2714,254159.43,125,0.7485029940119761,1,,,
2025-09-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,103,571.6889,5.5504,75026.01,49,0.47572815533980584,1,,,
2025-09-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,95,279.5879,2.943,47362.46,18,0.18947368421052632,1,,,
2025-09-01,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,94,22645.5698,240.9103,554934.14,54,0.574468085106383,1,,,
2025-09-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,0.0,0.0,9563.74,0,0.0,0,,,
2025-09-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,4,0.0,0.0,6038.56,0,0.0,0,,,
2025-09-01,0x8477e447846c758f5a675856001ea72298fd9cb5,222,123.7213,0.5573,99675.12,21,0.0945945945945946,1,,,
2025-09-02,0x083384f897ee0f19899168e3b1bec365f52a9012,136,13266.1537,97.5452,816357.61,127,0.9338235294117647,1,,,
2025-09-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,17,31.142,1.8319,11645.55,11,0.6470588235294118,1,,,
2025-09-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,29,378.028,13.0354,10230.31,22,0.7586206896551724,1,,,
2025-09-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,866.2036,288.7345,270878.47,1,0.3333333333333333,1,,,
2025-09-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,71,627.5568,8.8388,108650.82,66,0.9295774647887324,1,,,
2025-09-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,87,0.0,0.0,12000.32,0,0.0,0,,,
2025-09-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,103,1259.5314,12.2285,708608.03,23,0.22330097087378642,1,,,
2025-09-02,0x8477e447846c758f5a675856001ea72298fd9cb5,65,312.0349,4.8005,20960.65,20,0.3076923076923077,1,,,
2025-09-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,122,183.5932,1.5049,91236.04,21,0.1721311475409836,1,,,
2025-09-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,61,4367.2316,71.594,39128.27,6,0.09836065573770492,1,,,
2025-09-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,3,0.0,0.0,1877.44,0,0.0,0,,,
2025-09-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,56,204.7219,3.6557,74755.08,21,0.375,1,,,
2025-09-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,65,656.5407,10.1006,173973.68,57,0.8769230769230769,1,,,
2025-09-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,36,140.9535,3.9154,40265.77,6,0.16666666666666666,1,,,
2025-09-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8,0.0,0.0,6621.23,0,0.0,0,,,
2025-09-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11,0.0,0.0,419843.45,0,0.0,0,,,
2025-09-03,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,90,0.0,0.0,122911.96,0,0.0,0,,,
2025-09-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,21,0.0,0.0,4890.49,0,0.0,0,,,
2025-09-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,5,3677.4966,735.4993,4999.95,5,1.0,1,,,
2025-09-03,0x8477e447846c758f5a675856001ea72298fd9cb5,35,969.5679,27.7019,8450.19,33,0.9428571428571428,1,,,
2025-09-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,296,2752.4808,9.2989,526166.48,90,0.30405405405405406,1,,,
2025-09-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,630,10760.5783,17.0803,8745720.92,384,0.6095238095238096,1,,,
2025-09-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,47,10.1845,0.2167,79764.76,8,0.1702127659574468,1,,,
2025-09-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,178,805.6551,4.5262,286089.11,44,0.24719101123595505,1,,,
2025-09-04,0x271b280974205ca63b716753467d5a371de622ab,797,16706.8849,20.9622,4886973.24,300,0.37641154328732745,1,,,
2025-09-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,53,94.0774,1.775,12962.14,12,0.22641509433962265,1,,,
2025-09-04,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,30,0.0,0.0,39999.58,0,0.0,0,,,
2025-09-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,609,-94880.5009,-155.7972,2367438.75,136,0.2233169129720854,0,,,
2025-09-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,19,110.5534,5.8186,64377.46,19,1.0,1,,,
2025-09-04,0x430f09841d65beb3f27765503d0f850b8bce7713,79,0.0,0.0,440050.95,0,0.0,0,,,
2025-09-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,56,-3911.2739,-69.8442,35736.87,26,0.4642857142857143,0,,,
2025-09-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,278,33417.7377,120.2077,3944282.85,125,0.44964028776978415,1,,,
2025-09-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,43,13601.5235,316.3145,626070.36,22,0.5116279069767442,1,,,
2025-09-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,119,13617.1958,114.4302,741317.57,83,0.6974789915966386,1,,,
2025-09-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,60,1395.8205,23.2637,54157.02,25,0.4166666666666667,1,,,
2025-09-04,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,355,33980.0,95.7183,2873921.37,312,0.8788732394366198,1,,,
2025-09-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,15,1593.7934,106.2529,58405.28,6,0.4,1,,,
2025-09-04,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,799,2975.9277,3.7246,2791902.19,375,0.4693366708385482,1,,,
2025-09-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,54,-4058.8889,-75.1646,441098.03,18,0.3333333333333333,0,,,
2025-09-04,0x8477e447846c758f5a675856001ea72298fd9cb5,136,500.8471,3.6827,125919.71,26,0.19117647058823528,1,,,
2025-09-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,13,622.4108,47.8778,10298.35,6,0.46153846153846156,1,,,
2025-09-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,222,6800.8124,30.6343,6213586.58,113,0.509009009009009,1,,,
2025-09-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,70,-33503.6501,-478.6236,359072.48,0,0.0,0,,,
2025-09-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,134,2503.6925,18.6843,153175.38,84,0.6268656716417911,1,,,
2025-10-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,84,401.7063,4.7822,43858.12,37,0.44047619047619047,1,,,
